07OHPBZScgMStUdllyZM-g,gDsQxj6HfXnhGSDaNw_OpQ,vC2qm1y3Au5czBtbhc-DNw,4,6/15/2014 21:26,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
qZDEbZmD876BMASMBqt5iA,ZAmbOC1g7zQEy4bZywsa6A,vC2qm1y3Au5czBtbhc-DNw,1,9/19/2014 3:30,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
huoSxzlwsRAgDOKJIQT1Xg,U4y_yxuO8XPbvFLNPjlWKA,vC2qm1y3Au5czBtbhc-DNw,4,7/13/2010 4:06,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
deBYVDDoYFj8HeowmExpGg,FVXb1j6T3aRgDjU4yBOItg,vC2qm1y3Au5czBtbhc-DNw,1,11/8/2017 5:27,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
T2fkK9t0oZYXNFf8yOJ-kw,BAea19VZ-s981xWMf3cWJQ,vC2qm1y3Au5czBtbhc-DNw,3,6/12/2015 3:46,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
F9UyMkwVaDu8KEIsFKxAPg,Rqa3Z5PrtB2xj7JUqNi2Sw,vC2qm1y3Au5czBtbhc-DNw,5,8/18/2016 5:44,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
11Ldr9lNuGqnGOVxfsfIPA,Z85f0rRlFaMEVGUpjLx1JA,vC2qm1y3Au5czBtbhc-DNw,1,5/30/2017 3:08,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
nQM959rqnHrd18moGkbAsA,SFeJIeDP3HOI2nFk906Wyg,vC2qm1y3Au5czBtbhc-DNw,3,3/14/2009 14:58,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
mm4DzmvaWJPTCCxwZxhgjw,czjWWbOe9qyYW7gcRyQFWg,vC2qm1y3Au5czBtbhc-DNw,4,9/11/2010 18:10,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
RBnYdzpI6GwqGfFMuZNvZw,Il1yzWlV39VCOlkYUpmsHg,vC2qm1y3Au5czBtbhc-DNw,5,10/28/2015 22:10,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
mjjPU1TxbnJ0N_Qes-kFzA,KOyg_FXClL3xy-AEvJy8Tg,vC2qm1y3Au5czBtbhc-DNw,5,7/14/2017 4:10,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
ixuMqJSpc85Ms--100wWww,VTXNkaun53Z6x_5kASBjVQ,vC2qm1y3Au5czBtbhc-DNw,1,5/30/2017 3:30,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
TpuNGvJQPzg9tAsOfkR0eA,sXJwXEHR64393fWO4Qdq6A,vC2qm1y3Au5czBtbhc-DNw,5,5/24/2016 16:28,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
K5UdmmPiNSVlOIZe6Zzs6g,LKp6eDLptctqyBGEDEp9hQ,vC2qm1y3Au5czBtbhc-DNw,5,5/9/2015 5:01,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
1AUA4KhRzJ0R72uKbM9VHg,a3IkRx6m888BN-tjLimLNA,vC2qm1y3Au5czBtbhc-DNw,1,9/2/2012 2:52,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
_cEAbpxJEzA3NBjCYn1aWQ,LdfQtO2nww12lB8dvU8Uzg,vC2qm1y3Au5czBtbhc-DNw,2,1/22/2016 3:52,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
maakcFEBJzwrf2Yo3AcHPQ,KcJe3BApn42blBUNkNvS5Q,vC2qm1y3Au5czBtbhc-DNw,4,4/29/2011 1:55,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
ZWle4Dj3TMrGBlEzmNcEcA,8GgpUUV6djMqDCACqMdhDQ,vC2qm1y3Au5czBtbhc-DNw,5,1/9/2015 5:41,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
rQNWSr3oDJ1hvlF5VsBXHQ,tjKrr54hdRHkrkCwfR4bHQ,vC2qm1y3Au5czBtbhc-DNw,4,10/14/2015 20:57,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
nbip6QluZ4s20kLHltwIlQ,gQKDntM-vemfyiiFqvofuQ,vC2qm1y3Au5czBtbhc-DNw,1,9/18/2018 20:54,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
0rhiEF8-cAAeSxyibDmgCA,HG3DOQ06Eg1WRXMVsaRX-w,vC2qm1y3Au5czBtbhc-DNw,1,11/1/2016 2:04,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
ZIdE2SKRfenRlktMUBgFnA,_vQxtvzKophSmmtup-ddEQ,vC2qm1y3Au5czBtbhc-DNw,2,8/19/2018 4:05,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
mDUEBRQdzY4tfmYyymAqiA,XMWv_--fB3H95t-6MEYiiw,vC2qm1y3Au5czBtbhc-DNw,2,8/20/2018 17:35,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
gFBtDdb5PgO_Zng003VmLQ,mnCHSvd8RO0wj2sQm-PAlA,vC2qm1y3Au5czBtbhc-DNw,3,10/19/2014 5:38,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
e4g-bqcz-BTE1DEVhVV1kg,h1AFskwV40pcYdFoEHqYYQ,vC2qm1y3Au5czBtbhc-DNw,4,12/17/2013 14:11,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
foeDduGKs7SPbNB-3gfIFQ,QqWWzs895aSsG9wfqeDqdA,vC2qm1y3Au5czBtbhc-DNw,3,3/8/2014 5:20,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
5qCzVtdU33iuuK6lsaJD8w,8gvZ_i83IBF-YKRXFYgKTQ,vC2qm1y3Au5czBtbhc-DNw,4,8/11/2011 21:54,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
sJfdsXMB9x5G_U6b7n_wnQ,1SxwTtpU9A1ppkhdHFzHqA,vC2qm1y3Au5czBtbhc-DNw,4,5/15/2018 2:40,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
mqGKqvAo6G8EuPkD6qaYlg,BP2Hc1bdC_eNZ4Vrj4upNw,vC2qm1y3Au5czBtbhc-DNw,2,4/8/2018 2:56,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
_g7uGF-xqdziw7uLuUxXGg,RNDbRwXjFzAKIeeF53_FDA,vC2qm1y3Au5czBtbhc-DNw,3,5/15/2018 23:40,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
vyZMTXUrGR7ayOrUDNqApA,Yg179RIb-GejyCeFT_iqQQ,vC2qm1y3Au5czBtbhc-DNw,2,1/10/2016 3:41,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
eBFWzF2zh2bVycdpElORtw,ag0bQb7qKTZ-aLWuw377xg,vC2qm1y3Au5czBtbhc-DNw,4,6/8/2011 17:16,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
wkqhqERzJOf1owmFdSTF-Q,Gvy3USS5PvU6btujELZ3Qw,vC2qm1y3Au5czBtbhc-DNw,3,1/10/2014 23:06,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
NsHo9HSHqDDnnFOKlus7Ew,qN6TUN5F4-7YWsNKav6O3A,vC2qm1y3Au5czBtbhc-DNw,3,2/18/2016 22:24,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
6TqX6fcIsIwqp8tvYj1rqg,Sb9bKsAQE-25H9lxmLgpSQ,vC2qm1y3Au5czBtbhc-DNw,2,4/26/2015 5:12,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
KvA7Hx_fWy6zLogJO2kBtA,31ztwJQ4fKdp3IECI6vzvQ,vC2qm1y3Au5czBtbhc-DNw,5,11/1/2018 2:43,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
MZK1WvaL8oKijSb9gWGsLA,5PXPdMJXatkPnrD2MSHNTg,vC2qm1y3Au5czBtbhc-DNw,2,3/22/2012 4:05,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
kmLdenbQbtX5gzemrFzwcQ,SYpTYeglF2JtQ7q8IJmFGQ,vC2qm1y3Au5czBtbhc-DNw,5,12/30/2015 3:19,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
RRDKux0BVBwqCbZjxXfm9Q,t_JAGch4Bmf46dgoLtmRug,vC2qm1y3Au5czBtbhc-DNw,1,3/23/2015 23:50,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
1lihWrxbpy9LHhoWUE_T3Q,pizAMHFcPjAkPeiDrtpvcQ,vC2qm1y3Au5czBtbhc-DNw,3,7/7/2018 6:46,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
TT0KI_ydZ2lKjyzVTjm5gQ,emkgr9xghy66fU58fwnRgQ,vC2qm1y3Au5czBtbhc-DNw,4,5/20/2011 19:08,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
5jiVRIlD_IAj-aMtJ05QYA,e3aeCu4dK8yR80BUn2OAFg,vC2qm1y3Au5czBtbhc-DNw,1,11/8/2016 6:49,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
_oKAulMdI5gSFV0PoYdbIw,Qx-ckGT_h7-WIXBFWxKwKg,vC2qm1y3Au5czBtbhc-DNw,3,8/30/2013 20:35,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
V_97rTNH1TtM5pDiOivfYw,jgNtieSUnecl6QoXbbbbhw,vC2qm1y3Au5czBtbhc-DNw,4,7/28/2010 16:14,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
B0RLiC-AinkOcjau-rDmgQ,2OyW8nNOGYwzIp5nR0Y09g,vC2qm1y3Au5czBtbhc-DNw,4,3/8/2011 4:23,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
Vul1RecaIZRAyRpmDmHPTw,3kpn_e7BKSiQsXCa1FJUdg,vC2qm1y3Au5czBtbhc-DNw,4,9/17/2017 15:50,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
QKDiqSbC7QJrPYZg62_rrA,vA4vtxNabBB0ax_7X9pIzQ,vC2qm1y3Au5czBtbhc-DNw,2,8/23/2018 20:39,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
hszJ2BkDM7gRZKEehOLeIw,3AmJYYZwbYFCk8JlINIufQ,vC2qm1y3Au5czBtbhc-DNw,3,10/5/2015 7:07,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
NGrplYSajN8OkgxsBQ5R6A,xFsVOEYuGhl8sHrIBdy3kQ,vC2qm1y3Au5czBtbhc-DNw,2,5/23/2011 7:54,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
G8wLKvMUes5ax0x2gYOcbQ,5pBy_ZKkSD1kfxb8Dta5Sw,vC2qm1y3Au5czBtbhc-DNw,3,4/5/2018 2:58,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
DV8k5kJcSrQzxWKpIyJKDA,4K8jTRdSscnWfsO5qKmU-Q,vC2qm1y3Au5czBtbhc-DNw,1,3/15/2015 5:47,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
_Kr3Gn6hgr2Ctc3RndiomA,czhgyskErUO4i3-mP88z8g,vC2qm1y3Au5czBtbhc-DNw,2,2/19/2019 3:52,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
H2j9AMWWHJ82mbxGdKfdQA,2Q-Zn7ZjvSHkWvamQokJdA,vC2qm1y3Au5czBtbhc-DNw,5,9/7/2015 3:34,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
2ykWTFA8zDGxXw5hfE1mhA,O0DVYav8-OexPAAQVCFTKA,vC2qm1y3Au5czBtbhc-DNw,3,10/31/2018 19:48,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
rHYlNNvZPcfFyq5QeXWdAw,8ajAk5FszER-2a1wc8ld5g,vC2qm1y3Au5czBtbhc-DNw,2,10/26/2018 3:54,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
9PycApLYZCmrifDLOO3yCQ,WJ1WOZ698t-CVkYYIFRO5Q,vC2qm1y3Au5czBtbhc-DNw,1,1/29/2016 14:17,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
ukCDTfFkPS7gGOhJ4S-UqA,cjuI-xvynK6w5lwbmPy1Ig,vC2qm1y3Au5czBtbhc-DNw,5,9/22/2015 20:35,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
pgkNBLiKecvBKVNQGzdH8Q,AvUqZ0e241jzpUqFOF8iuw,vC2qm1y3Au5czBtbhc-DNw,3,8/13/2013 20:53,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
i-49BtM6KI4kLTh5QlFL3g,t9bfJI2zvx-3eFrN2zvQnw,vC2qm1y3Au5czBtbhc-DNw,2,3/19/2011 15:38,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
liSULTeDlBpJQEHkuqOolA,DvWM62NWf2MV1EpN7T8S1A,vC2qm1y3Au5czBtbhc-DNw,4,6/16/2011 0:32,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
MfLHLkHo_Nys5VI9E7lhHQ,hDGdQJUmfDBlAKwLWKcs5g,vC2qm1y3Au5czBtbhc-DNw,3,7/26/2019 3:52,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
WXr-k3BE0JlE6UcbEH0sSg,55jwIheq25yx5LcsBGnqAA,vC2qm1y3Au5czBtbhc-DNw,1,6/12/2015 5:25,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
U3A9ycchqNvx-CIDfqpxlg,HdACbxK98iV5Y-WHhoqKug,vC2qm1y3Au5czBtbhc-DNw,5,12/31/2018 2:37,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
Pbyvp1TM9GxJ_YU5qQolPA,Fotpzsaav0EiH1TGO-T5sg,vC2qm1y3Au5czBtbhc-DNw,1,3/21/2019 4:39,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
Rwvv4gcFffqqPw5-S0U6fQ,o_ILL2vJvzOUQCOFwdGd0g,vC2qm1y3Au5czBtbhc-DNw,3,2/15/2015 3:49,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
QDHX9ff8URzQQ-A_CWEE7g,aksT0Nvbnk_a4cglpYuG8g,vC2qm1y3Au5czBtbhc-DNw,5,7/24/2019 1:46,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
eYyGwuy-aFXx_jhRuq08-w,BJhx7WNoR6BsXdJTZu7dfw,vC2qm1y3Au5czBtbhc-DNw,4,10/9/2016 23:39,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
DiRcCwR0A9jYhQML7Vilbw,ToQssz8kaGx9_5RvAyg_ZA,vC2qm1y3Au5czBtbhc-DNw,3,5/28/2018 17:51,Sushi Teri,Carpinteria,3.0,167,True,True,True,True,True,True,False,False,True,True,False,True,35,True,Japanese,False
