business_id,comment_star,average_stars,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,RestaurantsReservations,GoodForKids,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dessert,latenight,lunch,dinner,breakfast,Total_hour,acceptable_noise,hipster_trendy,upscale_classy,intimate_env,casual_env
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,5,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,2,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,4,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,1,3,167,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,35,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,4,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,1,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,2,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,2,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,5,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,4,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,2,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,4,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,1,3.5,155,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,70,1,0,0,0,1
